id,score,target
17245707,0-0,draw
17271731,2-1,home
12006747,4-2,home
17250141,1-1,draw
17245838,2-1,home
17245582,0-3,away
17245059,4-0,home
17245057,2-4,away
17245056,0-0,draw
17244816,3-0,home
17244503,1-0,home
17244053,1-3,away
17213894,1-2,away
17243977,2-0,home
17213900,1-3,away
17243747,0-6,away
17243975,0-3,away
17243855,1-0,home
17250142,0-0,draw
17250144,2-2,draw
17267378,0-1,away
17202592,1-0,home
17202589,1-2,away
17202772,1-1,draw
17202587,1-0,home
17271848,3-3,draw
17202773,1-1,draw
17243856,0-0,draw
17202994,0-3,away
17203572,1-0,home
17271953,1-3,away
17202583,1-1,draw
17203574,1-0,home
17203681,0-0,draw
17271735,6-2,home
17203684,2-1,home
17203685,1-1,draw
17271512,2-2,draw
17203869,0-0,draw
17203870,1-0,home
17203871,1-2,away
17203873,0-1,away
17203679,0-0,draw
17271509,1-2,away
17243973,2-1,home
16775400,0-1,away
12004635,0-1,away
17624106,1-0,home
17614341,0-1,away
16864301,0-0,draw
17244393,1-0,home
17125776,3-0,home
17126194,1-0,home
17645754,1-1,draw
17227700,2-1,home
17626029,0-6,away
17614344,3-1,home
17244397,2-1,home
17244286,3-0,home
17244284,0-0,draw
16725417,2-0,home
16494442,0-9,away
16294433,3-6,away
16294384,1-5,away
12006845,1-0,home
17633386,0-0,draw
16775393,4-3,home
16775395,0-0,draw
16775396,2-1,home
17244396,1-1,draw
17614342,1-1,draw
17054256,0-1,away
16887757,1-0,home
16614504,0-3,away
17598728,0-0,draw
17203677,0-1,away
16834313,4-0,home
17082908,1-1,draw
16950499,3-0,home
17639882,0-0,draw
16832663,1-1,draw
16888612,1-1,draw
17465823,1-1,draw
11997014,2-0,home
17619877,2-3,away
12003576,1-3,away
13705890,3-0,home
13705891,3-0,home
13705892,1-3,away
13705893,0-1,away
17560400,0-1,away
16475361,1-4,away
16481454,3-2,home
17108839,4-0,home
16494441,6-3,home
17126202,1-0,home
17113020,1-1,draw
16905152,2-2,draw
16888615,1-1,draw
16832977,1-2,away
16888613,1-1,draw
16888213,1-5,away
13705894,1-1,draw
16888614,1-6,away
16864298,0-1,away
16775397,2-3,away
16924673,0-1,away
16487159,3-0,home
17157800,0-0,draw
16487162,2-2,draw
16487163,2-0,home
17432473,3-0,home
17432472,4-1,home
17432471,1-6,away
17056523,3-1,home
17432469,1-1,draw
17432470,0-1,away
16775132,0-1,away
16832023,0-3,away
16832026,0-2,away
16487165,1-1,draw
16912090,0-4,away
16832029,2-1,home
16997452,2-0,home
16899314,1-0,home
17153490,0-0,draw
16997450,1-1,draw
16759977,1-1,draw
16858485,1-0,home
16840437,0-3,away
16840436,2-4,away
16840431,0-4,away
16834830,0-0,draw
16834829,1-0,home
16834828,1-1,draw
16727481,0-1,away
16576796,1-1,draw
16576800,4-1,home
16576798,1-1,draw
16576100,1-1,draw
16576099,2-1,home
16548536,3-0,home
16548534,3-1,home
17153491,3-1,home
16548533,2-1,home
16715877,0-3,away
16833711,0-0,draw
16887516,1-0,home
16887512,1-1,draw
16899315,0-0,draw
17153867,1-0,home
17126195,3-2,home
16774265,2-1,home
16774268,2-0,home
16774267,1-1,draw
16774266,0-0,draw
16899313,1-0,home
16774264,1-0,home
16899226,5-1,home
16899227,0-0,draw
17619862,2-2,draw
17619865,0-1,away
17014159,0-2,away
17619867,2-0,home
17619874,0-0,draw
17619883,0-0,draw
17619884,2-3,away
17619861,1-0,home
17619852,1-0,home
17056803,1-2,away
17638506,3-2,home
11994888,0-3,away
16945037,2-0,home
16924238,4-0,home
17633929,0-1,away
17633927,0-0,draw
17012037,1-1,draw
16705317,2-1,home
17243744,0-1,away
16774002,1-1,draw
16774003,1-2,away
17572476,0-2,away
16839411,0-2,away
16839604,2-1,home
16839603,1-2,away
16917032,1-2,away
17645682,1-1,draw
16935254,1-0,home
17397603,4-1,home
12006766,0-1,away
12003403,4-2,home
16135475,1-0,home
17645755,1-1,draw
17638511,2-1,home
17477440,0-2,away
17155013,2-1,home
17154952,2-1,home
17004108,2-1,home
17004104,0-1,away
17126203,5-1,home
17012038,2-2,draw
17055433,1-3,away
16864300,0-4,away
16210397,0-1,away
16294249,2-1,home
16521876,1-2,away
16576797,0-6,away
16614503,3-1,home
16725411,2-0,home
16210399,0-1,away
17240258,1-2,away
17241506,4-0,home
16689224,10-0,home
16923649,4-0,home
16614507,2-0,home
16834311,0-0,draw
16210403,5-2,home
17081147,1-1,draw
16864529,5-0,home
17213043,3-2,home
17534309,1-2,away
17154619,0-1,away
11994952,0-0,draw
11997012,1-1,draw
13528849,1-1,draw
13528851,1-1,draw
16481453,4-4,draw
16481456,0-2,away
16481457,1-1,draw
16481460,1-5,away
16725147,2-1,home
16777438,2-2,draw
16777441,0-3,away
16832982,1-2,away
17082903,1-1,draw
16774160,0-1,away
17637123,2-1,home
17212722,1-3,away
13616715,0-4,away
17212361,1-0,home
17212729,0-1,away
14050319,2-3,away
17156241,3-1,home
17113021,1-0,home
17113019,3-1,home
17108838,0-2,away
17108837,1-2,away
17082912,0-0,draw
17082907,1-3,away
17154953,3-0,home
14050318,6-0,home
16774157,1-1,draw
17213048,1-1,draw
17090936,0-2,away
16832984,3-2,home
16475159,0-0,draw
17157795,2-1,home
16775394,5-1,home
16775398,1-2,away
16924670,1-0,home
17175902,4-2,home
17108841,1-0,home
17619868,0-3,away
12003470,1-1,draw
16774158,0-4,away
16840126,2-1,home
17366584,0-1,away
17227431,1-1,draw
17244614,2-0,home
17227832,1-2,away
16839602,1-0,home
16465837,1-4,away
17227697,2-2,draw
16475363,8-0,home
16672303,0-3,away
16773747,3-0,home
16773998,3-1,home
17048081,2-1,home
17227564,1-1,draw
17054258,0-0,draw
17071920,0-0,draw
17110460,2-3,away
17132808,2-1,home
17133026,2-1,home
17135478,0-0,draw
17135483,1-0,home
17135615,0-1,away
17135616,2-1,home
17153872,2-0,home
16759979,1-3,away
17048087,3-1,home
16899155,0-3,away
16832668,1-5,away
17056801,0-1,away
17056795,0-3,away
17055436,2-0,home
17213892,0-0,draw
17281493,0-1,away
17202993,1-0,home
17250140,1-3,away
17271730,2-3,away
16917034,0-3,away
17203868,0-0,draw
17245840,2-2,draw
17421880,1-0,home
16614502,0-3,away
17156244,2-1,home
16774159,1-1,draw
17202585,1-2,away
17245058,2-2,draw
12003686,3-2,home
17227701,0-0,draw
16481461,1-2,away
16521879,3-0,home
16548529,3-1,home
16548530,0-3,away
16548531,2-1,home
16548537,4-0,home
16725410,5-1,home
16725412,3-1,home
17202588,1-1,draw
16904717,0-2,away
17245578,5-1,home
17421903,4-1,home
17250033,0-1,away
16923647,1-1,draw
17004103,1-2,away
17244283,0-2,away
17250143,1-2,away
17203872,2-0,home
17203875,2-0,home
17242567,0-2,away
17244616,1-3,away
17271514,1-1,draw
17203683,1-1,draw
16475154,1-0,home
17271732,0-0,draw
17203682,1-2,away
17203680,0-0,draw
17203874,1-1,draw
17157798,0-2,away
17203573,2-1,home
17243853,1-0,home
17281357,3-1,home
17244706,3-0,home
17244196,0-1,away
17281490,1-1,draw
17244817,4-3,home
17202992,3-1,home
17267736,1-1,draw
17202886,1-4,away
16864528,1-0,home
16210402,4-0,home
17212723,2-0,home
16725150,0-0,draw
17202584,0-0,draw
17212366,2-0,home
16294245,1-0,home
17213050,1-0,home
16924671,1-1,draw
17637125,3-0,home
16210400,0-1,away
17202591,2-1,home
17212367,1-1,draw
17183017,3-0,home
17183022,3-2,home
17183021,0-0,draw
17212727,0-2,away
17269370,0-1,away
16774161,0-0,draw
17183016,7-0,home
17269410,1-0,home
17183015,2-2,draw
17202885,1-0,home
17082905,0-1,away
16614205,0-1,away
17342035,5-0,home
17162729,0-0,draw
16904529,4-0,home
17269369,3-0,home
16840125,4-3,home
16777442,1-0,home
16773999,4-0,home
16777437,3-2,home
16759976,1-1,draw
17056802,4-0,home
17397598,0-1,away
17056799,3-0,home
16839609,3-1,home
17477442,1-3,away
17048086,3-1,home
16899156,0-0,draw
17055439,2-1,home
17055435,1-1,draw
17203686,1-4,away
12027686,0-0,draw
12027685,1-1,draw
16833350,0-5,away
17213899,1-2,away
17212363,0-1,away
17196851,0-0,draw
17011107,1-0,home
17011106,0-2,away
17155012,1-2,away
17011104,0-0,draw
17011103,2-0,home
17011101,3-0,home
17155073,0-2,away
17517323,1-0,home
17011100,0-2,away
16486791,3-2,home
17154972,2-0,home
17011108,1-2,away
17011109,1-0,home
16494231,2-2,draw
16475160,0-0,draw
17155072,1-0,home
17242566,1-3,away
16614211,1-2,away
17213051,1-2,away
12027632,0-1,away
17154973,2-1,home
16548532,0-1,away
16614209,0-0,draw
12027579,3-1,home
17011105,1-4,away
16904713,2-1,home
12027733,0-1,away
12027688,7-0,home
17103078,3-2,home
17103084,0-0,draw
17399704,1-4,away
16773748,3-1,home
17639869,2-0,home
16774001,0-3,away
17196858,2-3,away
12025011,0-1,away
12025016,2-2,draw
17317903,2-2,draw
16614505,3-0,home
12025397,2-1,home
16924665,0-3,away
17535588,2-2,draw
17183019,2-0,home
17056804,1-0,home
17082909,2-2,draw
16759980,1-3,away
17634203,6-1,home
17212728,1-3,away
17055438,4-1,home
17639871,0-1,away
17156246,1-5,away
17048083,2-3,away
16481462,2-1,home
12021420,2-1,home
17249963,2-1,home
17249964,2-3,away
17249965,2-1,home
17249966,2-1,home
17249967,2-3,away
17249968,2-0,home
12021418,1-1,draw
12021419,2-1,home
17249962,3-4,away
17640446,1-3,away
12000428,1-1,draw
12027536,2-2,draw
17246438,3-1,home
17538935,0-3,away
17269349,2-2,draw
17495570,1-0,home
17246450,1-0,home
17517324,4-1,home
17477519,2-2,draw
12026390,1-0,home
12025012,1-1,draw
12025009,4-0,home
12025010,1-0,home
12025391,0-1,away
17637126,1-0,home
17534308,2-0,home
17634204,1-4,away
17640603,0-0,draw
12027828,5-2,home
17626418,1-3,away
12027774,0-0,draw
16904530,2-2,draw
17640448,0-0,draw
16833349,2-1,home
11991235,2-0,home
12026394,0-1,away
12000423,2-1,home
17517325,0-3,away
12025014,0-1,away
17249969,1-2,away
17249970,1-1,draw
17249971,3-0,home
17249972,0-2,away
17249973,4-1,home
17249974,3-0,home
17011102,0-1,away
12025015,0-0,draw
17495571,1-0,home
17538936,0-0,draw
17477520,1-3,away
16887893,1-2,away
17535599,0-2,away
17626419,1-3,away
16904527,1-1,draw
17640159,2-2,draw
16494232,4-0,home
12000420,1-0,home
17640158,4-2,home
16494233,2-2,draw
17342037,1-0,home
17243211,0-2,away
16487164,2-0,home
17366586,5-1,home
16997454,1-2,away
16997447,2-0,home
17000468,4-1,home
17633938,1-1,draw
17154621,6-0,home
16494342,2-2,draw
17268726,2-0,home
17175897,0-5,away
17154622,2-2,draw
17626075,1-0,home
17194940,2-1,home
17366587,1-1,draw
17366588,1-0,home
17637128,0-1,away
16494339,1-1,draw
16833347,2-1,home
17633934,1-3,away
17572526,0-2,away
17194941,0-3,away
17194942,0-2,away
16899411,1-0,home
17157797,4-3,home
16899408,0-1,away
16725155,1-1,draw
17624105,0-1,away
16899410,0-0,draw
16614843,5-1,home
16294248,1-0,home
12027732,4-0,home
16935245,1-3,away
12027882,0-0,draw
17554887,2-2,draw
17517299,2-2,draw
17572525,0-3,away
16614206,1-0,home
16904716,1-3,away
17639870,2-3,away
16773732,3-0,home
17633937,0-0,draw
11990987,1-1,draw
11990990,0-2,away
11990988,0-2,away
11990989,1-2,away
16840435,1-1,draw
11990991,1-0,home
17154163,0-2,away
17054253,1-0,home
17619864,2-1,home
17639864,0-0,draw
17227834,2-1,home
17637127,1-1,draw
16614852,2-0,home
17056797,1-1,draw
17212725,1-1,draw
17535612,1-1,draw
17639867,1-1,draw
17572524,4-1,home
17639868,0-0,draw
17495572,0-1,away
16833348,0-0,draw
17535600,1-1,draw
17572528,4-1,home
12026481,2-2,draw
12025399,3-3,draw
16833352,0-4,away
17495573,2-1,home
17535611,2-2,draw
16833354,2-2,draw
16833353,2-1,home
17639866,0-1,away
16833355,1-0,home
16833351,1-1,draw
17639725,2-1,home
17640154,0-0,draw
17640438,0-3,away
17640440,2-1,home
17639727,0-1,away
16775882,0-1,away
17130198,1-1,draw
17520485,2-1,home
17455897,2-0,home
16775879,0-0,draw
16775880,0-0,draw
16775881,1-2,away
17268824,0-1,away
17268823,6-1,home
12017433,2-0,home
17004542,0-4,away
16775878,0-1,away
17004546,0-3,away
17004548,0-1,away
17004543,1-0,home
17004544,2-1,home
17646675,1-3,away
17004541,5-1,home
17004545,2-1,home
17654453,0-1,away
17132946,2-2,draw
17222267,1-3,away
17004667,0-4,away
17135803,3-0,home
17222224,8-0,home
17433429,1-0,home
17366590,1-1,draw
17634108,5-0,home
17634109,0-0,draw
17634110,1-0,home
17447741,1-3,away
17626077,1-1,draw
17175901,2-4,away
17175900,1-1,draw
17175899,1-2,away
17633933,0-1,away
16944721,2-1,home
16944719,4-0,home
16494338,1-2,away
17175904,1-0,home
16824927,1-1,draw
12012597,1-0,home
17194925,5-0,home
17366592,1-1,draw
12029340,3-4,away
17447750,1-4,away
16494340,3-0,home
17626078,2-1,home
17572523,1-0,home
17194926,0-1,away
17194927,6-0,home
16576141,0-4,away
16832652,0-0,draw
16832975,1-1,draw
16576170,1-0,home
17132714,0-0,draw
11991248,1-1,draw
16923300,1-1,draw
16614847,3-0,home
16899362,1-1,draw
17110462,2-1,home
17517303,0-0,draw
17561078,1-1,draw
17561077,0-0,draw
17561066,1-2,away
17155035,1-0,home
17155034,1-0,home
17154995,1-1,draw
17154994,0-1,away
16922996,3-4,away
17155055,2-2,draw
17572522,1-6,away
17600884,3-1,home
17079470,6-0,home
17317908,4-0,home
16923287,0-2,away
17152032,0-1,away
16923281,0-1,away
12000436,1-0,home
16923323,3-1,home
16923293,6-1,home
16923008,1-2,away
17433428,1-0,home
16923335,1-1,draw
16923329,3-1,home
16923299,2-0,home
16923311,0-1,away
16923317,0-1,away
16922990,1-2,away
11991245,1-0,home
17633936,1-1,draw
16923014,1-3,away
16923819,0-4,away
17633935,1-1,draw
17242166,0-2,away
17242167,4-1,home
17221110,2-0,home
17242169,2-1,home
17242171,1-1,draw
17242168,1-0,home
17155345,2-3,away
17154168,1-1,draw
17155341,1-0,home
16923779,1-4,away
16923780,2-1,home
16923760,3-3,draw
16923789,0-2,away
16923790,0-4,away
16923759,3-0,home
17155342,4-1,home
16923750,3-3,draw
16923800,1-5,away
16923809,1-3,away
16923769,1-1,draw
16923770,0-0,draw
17152035,0-1,away
16923749,2-3,away
16922984,2-1,home
17154169,1-3,away
17154170,0-1,away
17154171,2-1,home
17155335,1-0,home
17155336,0-2,away
17155337,1-1,draw
17154166,1-1,draw
16614849,1-2,away
17561090,2-1,home
17517305,1-0,home
17572527,1-1,draw
12000432,1-0,home
12029344,2-1,home
17477521,2-3,away
11991247,1-2,away
12025401,0-1,away
16494343,1-1,draw
17572519,2-0,home
16887894,1-0,home
12000439,0-2,away
17645009,3-4,away
17645008,1-2,away
11991246,2-0,home
17477522,1-1,draw
12025407,1-0,home
16887895,3-1,home
12000431,1-0,home
16887896,2-2,draw
17624089,0-1,away
17639723,1-2,away
16671992,3-2,home
17000895,4-0,home
17000897,4-0,home
17000898,2-2,draw
17000899,0-3,away
12014054,1-2,away
17520486,4-1,home
16454042,0-0,draw
17221763,3-0,home
17221762,7-0,home
17083154,2-0,home
17082155,3-0,home
17083151,1-0,home
17082159,0-0,draw
17082158,0-2,away
17082156,3-4,away
17083152,1-2,away
12009826,5-0,home
17082153,2-1,home
12009995,1-0,home
12009945,2-0,home
12009884,3-1,home
12009865,2-3,away
17083155,1-0,home
12009487,1-0,home
16671983,1-1,draw
17125787,1-0,home
17125549,3-2,home
17082154,1-0,home
17083156,1-1,draw
17083153,2-1,home
17083159,2-6,away
12009581,2-1,home
12009588,1-2,away
17090518,4-0,home
17083157,3-0,home
12009652,1-0,home
12009677,3-1,home
12009338,2-0,home
12009367,1-0,home
12009649,2-0,home
17130194,2-0,home
17130195,1-1,draw
17130197,1-2,away
17126207,3-3,draw
12009255,1-0,home
17520474,4-1,home
12009958,1-1,draw
17268826,4-1,home
12017369,5-1,home
17126205,4-1,home
17227561,1-1,draw
16671988,1-1,draw
17125551,6-0,home
17202758,3-0,home
16494434,1-1,draw
17213058,1-4,away
17125546,1-3,away
17639885,1-1,draw
17125547,1-1,draw
17125552,2-1,home
17125553,2-0,home
17125788,0-3,away
17125790,3-0,home
17126204,1-0,home
17126208,1-1,draw
17268468,3-2,home
17125793,3-0,home
17125794,3-1,home
17125795,2-2,draw
17000894,1-0,home
17125797,1-1,draw
17126211,0-2,away
17126209,0-2,away
17125554,1-1,draw
17126212,0-0,draw
16832970,2-5,away
16671989,0-1,away
17056499,5-1,home
17125972,1-1,draw
16671987,1-0,home
17001024,1-1,draw
17132462,0-1,away
16671984,0-3,away
17135807,0-1,away
17222225,2-1,home
17222319,1-1,draw
17433426,2-1,home
17447738,0-1,away
16945112,1-2,away
17634106,1-0,home
17447748,1-5,away
17477416,0-3,away
17125545,2-2,draw
17125550,2-5,away
17125789,3-2,home
17626079,2-0,home
17647370,0-0,draw
16631723,0-2,away
17126206,5-1,home
17126213,2-1,home
16671990,0-0,draw
16671993,3-2,home
16924234,2-0,home
16924227,1-2,away
12045220,1-3,away
16839381,0-2,away
16135483,1-0,home
16944854,3-1,home
17319219,2-2,draw
17213062,1-0,home
17213059,0-3,away
16671991,1-0,home
17132771,5-2,home
17213054,0-2,away
17222516,0-1,away
17212371,2-1,home
17212370,1-2,away
17645006,3-0,home
17212733,1-1,draw
17213053,2-0,home
17212736,1-0,home
17268736,0-2,away
17133220,2-1,home
12029343,0-2,away
17244798,0-0,draw
17632522,2-1,home
17324322,2-3,away
17213902,0-2,away
16671986,1-2,away
17242571,1-1,draw
17611753,0-0,draw
17447742,0-1,away
17212375,1-0,home
17244497,2-2,draw
16671985,4-1,home
17447736,1-2,away
17202770,1-1,draw
17626080,1-0,home
16832626,2-1,home
17242576,0-0,draw
17268582,2-1,home
17572520,0-2,away
11933392,1-1,draw
11976024,1-0,home
11942060,2-0,home
11933416,1-1,draw
17517326,0-0,draw
17212373,1-2,away
17212731,1-0,home
17647688,0-0,draw
17212734,1-1,draw
17212372,3-0,home
16832648,2-0,home
16904534,3-0,home
17133260,3-0,home
17268469,1-1,draw
17133262,0-0,draw
16294359,5-1,home
17133261,0-3,away
17315870,2-1,home
17531900,5-3,home
11991249,3-3,draw
17632520,3-0,home
17212377,0-2,away
16614804,1-0,home
17133221,3-3,draw
17572362,4-0,home
17155014,2-2,draw
17155015,1-3,away
17155075,1-0,home
17222519,2-0,home
17222520,4-0,home
17647373,0-1,away
17647372,2-1,home
17640595,1-1,draw
17640593,0-1,away
17640591,1-1,draw
17640580,0-1,away
17638908,0-1,away
17561102,1-1,draw
17447739,2-2,draw
17638830,3-0,home
17638829,0-2,away
17154974,0-1,away
17447740,0-9,away
17447747,1-0,home
17561065,6-1,home
17561089,3-1,home
17611757,5-5,draw
17600697,2-1,home
17561101,2-1,home
17572363,3-1,home
17638909,0-0,draw
17154955,2-1,home
17155074,0-1,away
16135484,5-0,home
17213908,0-2,away
17213901,3-0,home
17244382,4-2,home
17014457,1-3,away
17154954,2-0,home
17447744,2-4,away
17213057,3-0,home
16135479,3-0,home
16135480,0-1,away
16135481,1-0,home
16135478,0-2,away
16135482,1-0,home
17323756,0-8,away
16923002,2-2,draw
17133217,2-0,home
12027689,1-3,away
17638910,3-0,home
17213909,1-0,home
17227550,2-0,home
11942077,2-3,away
17638914,0-0,draw
17213904,2-1,home
17317910,5-1,home
11984612,0-3,away
12000433,3-0,home
17433427,1-2,away
17154975,0-2,away
17244271,2-1,home
12012627,3-2,home
17133219,0-3,away
16923799,2-1,home
17213903,2-1,home
17638913,0-1,away
17517328,1-0,home
11991244,1-2,away
17212374,2-1,home
17646292,3-0,home
17213056,1-0,home
17212735,1-4,away
17133215,0-0,draw
17212376,3-0,home
17212369,0-0,draw
17133225,2-0,home
16923810,1-1,draw
17151995,0-2,away
17154172,3-1,home
16923820,0-1,away
17133224,7-0,home
17133222,2-1,home
17133218,1-0,home
17133216,1-1,draw
17133223,4-0,home
16759639,2-3,away
17315889,1-0,home
17227560,5-1,home
17386883,0-2,away
17611755,3-2,home
17572521,3-2,home
12000435,2-2,draw
17477523,1-2,away
17012278,0-3,away
16904538,2-3,away
17317911,3-3,draw
16904537,2-1,home
17323734,0-0,draw
12024995,2-1,home
11991243,2-1,home
17517329,3-1,home
17646290,1-2,away
17640600,2-0,home
17645010,2-1,home
16887897,2-1,home
17611754,3-1,home
12000434,1-2,away
17477524,2-2,draw
16904533,3-1,home
11991242,0-6,away
17646293,0-1,away
17646291,1-2,away
17640155,2-0,home
16887898,0-2,away
12000438,2-3,away
16887899,2-1,home
17087728,3-1,home
17654454,1-1,draw
11777230,2-1,home
16775648,0-2,away
17087726,0-2,away
17087729,1-0,home
17087731,0-0,draw
17087732,3-1,home
17087975,2-1,home
17090523,4-2,home
17087981,1-0,home
17090521,2-4,away
16775644,0-0,draw
17639883,1-2,away
12013037,4-1,home
12013043,2-2,draw
16775643,0-0,draw
17001022,1-0,home
17638514,5-0,home
17638518,1-0,home
16775646,1-0,home
17633940,3-1,home
16839384,3-3,draw
11976030,1-0,home
17517302,3-0,home
11777210,1-2,away
17495613,1-3,away
17469409,3-2,home
17637131,0-0,draw
17637129,0-1,away
16775649,2-1,home
17212732,1-2,away
16790440,1-2,away
16790442,1-1,draw
17560891,3-2,home
11777289,2-2,draw
16775650,2-2,draw
17132713,1-2,away
16775645,1-1,draw
17517304,2-2,draw
17447743,3-3,draw
17633943,1-1,draw
11933404,0-0,draw
11933427,2-1,home
11933403,4-1,home
17572515,0-0,draw
11937419,2-1,home
11942061,2-0,home
11933377,2-0,home
17315871,1-0,home
17637132,0-1,away
17133226,0-0,draw
16015286,0-1,away
17600822,0-2,away
17014461,0-5,away
16790438,1-1,draw
11777353,1-1,draw
17517327,0-2,away
11777229,2-1,home
11777358,2-0,home
17447745,2-0,home
17655353,0-0,draw
17611756,0-1,away
11976036,2-1,home
11933371,3-1,home
11937418,3-1,home
17317909,1-2,away
11777387,3-0,home
17633944,1-1,draw
11777228,0-5,away
16015284,1-1,draw
17601173,0-0,draw
16015287,2-1,home
16015285,1-1,draw
17637133,1-1,draw
17576733,3-0,home
11989492,2-3,away
17640597,0-0,draw
16904536,1-0,home
17572507,0-0,draw
17495574,0-1,away
17645012,1-2,away
17645013,0-0,draw
17538938,0-0,draw
12000430,2-1,home
17495575,0-0,draw
11989493,1-1,draw
12025406,3-0,home
12000437,0-3,away
16887900,1-0,home
17655313,0-0,draw
17645243,3-0,home
17647692,1-3,away
17657502,0-2,away
17657503,2-0,home
17657857,2-1,home
12010199,0-0,draw
16834516,0-8,away
17268827,0-0,draw
17655314,2-3,away
17455937,0-2,away
16834511,1-0,home
17576415,2-0,home
12013038,0-1,away
12013041,6-1,home
17646683,1-3,away
16575986,4-0,home
17559758,2-1,home
17559759,1-5,away
17560201,4-1,home
17560243,7-0,home
17560246,1-3,away
17560751,1-1,draw
17560290,0-1,away
